weather,temperature,precipitation
cloudy,68,0
clear-night,61,0
partly-cloudy-day,41,0
rain,57,0.0439
partly-cloudy-day,61,0
cloudy,58,0
cloudy,41,0
clear-day,87,0
clear-day,46,0
rain,42,0.0411
clear-day,25,0
clear-night,75,0
rain,62,0.1753
partly-cloudy-day,63,0
cloudy,80,0
cloudy,32,0
cloudy,31,0
clear-night,40,0
cloudy,50,0.00030
partly-cloudy-night,74,0
partly-cloudy-day,76,0
cloudy,47,0
clear-day,31,0
partly-cloudy-day,39,0
clear-night,43,0
cloudy,55,0
partly-cloudy-day,72,0
clear-night,36,0
clear-night,16,0
clear-night,54,0
clear-night,42,0
clear-night,58,0
partly-cloudy-day,14,0
clear-night,28,0
clear-night,38,0
partly-cloudy-day,34,0
partly-cloudy-night,41,0.00010
clear-day,35,0
clear-day,31,0.002
partly-cloudy-night,56,0.001
clear-day,47,0
partly-cloudy-night,37,0
partly-cloudy-day,72,0
partly-cloudy-night,34,0.00040
clear-night,54,0
partly-cloudy-day,40,0.0042
cloudy,19,0
clear-night,49,0.00050
clear-night,45,0
clear-night,25,0.0027
clear-day,45,0.00090
clear-night,44,0.00030
partly-cloudy-night,61,0
rain,45,0.1535
clear-night,38,0
clear-day,74,0
clear-day,40,0
clear-night,22,0.00020
partly-cloudy-day,49,0.00010
partly-cloudy-day,49,0.0058
snow,22,0.0053
clear-night,15,0.00020
partly-cloudy-day,56,0
clear-day,12,0
partly-cloudy-night,63,0
clear-day,7,0
clear-day,18,0
clear-night,18,0
clear-night,15,0
partly-cloudy-day,48,0
clear-day,39,0
clear-night,37,0
clear-night,33,0
clear-day,24,0
clear-day,30,0
partly-cloudy-night,39,0.00070
clear-night,13,0
clear-night,60,0
partly-cloudy-night,48,0
partly-cloudy-night,50,0.00010
partly-cloudy-day,68,0
partly-cloudy-night,37,0
clear-day,42,0.0069
partly-cloudy-night,46,0
clear-day,56,0.00010
partly-cloudy-night,53,0.0014
rain,40,0.0448
partly-cloudy-day,32,0.00040
cloudy,67,0
clear-night,42,0.00010
clear-night,39,0.00020
clear-day,65,0
partly-cloudy-day,47,0.00060
cloudy,44,0.00010
clear-night,41,0
cloudy,37,0.0026
clear-night,44,0
clear-night,23,0
partly-cloudy-night,35,0.0032
clear-day,65,0
partly-cloudy-night,33,0
cloudy,55,0.0208
clear-night,27,0
cloudy,55,0.0042
partly-cloudy-night,36,0.00020
clear-night,48,0.00080
partly-cloudy-day,45,0
clear-day,69,0
partly-cloudy-day,30,0.00010
clear-day,78,0
clear-night,17,0
clear-night,38,0
clear-night,52,0.00010
partly-cloudy-night,55,0.0089
clear-night,9,0
partly-cloudy-day,60,0
partly-cloudy-night,68,0
clear-night,64,0
partly-cloudy-night,23,0.0035
clear-night,34,0
clear-day,37,0.00010
clear-night,31,0
clear-day,74,0
clear-day,49,0
partly-cloudy-night,26,0.00060
clear-night,46,0.00010
partly-cloudy-night,50,0.0237
clear-night,28,0
clear-night,57,0
partly-cloudy-day,71,0
clear-night,23,0
clear-day,11,0
partly-cloudy-night,32,0
partly-cloudy-night,39,0.00050
clear-day,26,0
partly-cloudy-night,33,0
clear-night,49,0
clear-night,31,0
partly-cloudy-night,72,0
partly-cloudy-day,42,0.00020
clear-night,61,0
clear-night,31,0
clear-night,11,0
clear-day,30,0
clear-night,59,0.00040
partly-cloudy-night,38,0.0149
partly-cloudy-night,56,0
partly-cloudy-night,47,0
clear-night,32,0.00020
clear-night,8,0
clear-night,14,0
clear-day,26,0
clear-day,41,0
clear-day,50,0
clear-night,77,0
clear-day,23,0
partly-cloudy-day,61,0.0163
clear-day,51,0
clear-night,38,0
cloudy,37,0.00060
partly-cloudy-night,73,0.00040
partly-cloudy-day,59,0
clear-night,15,0
clear-night,18,0
partly-cloudy-day,43,0.00020
partly-cloudy-night,28,0
partly-cloudy-day,44,0
clear-night,22,0
rain,56,0.033
partly-cloudy-night,18,0
cloudy,29,0.0029
partly-cloudy-night,30,0.0047
clear-night,28,0
clear-night,36,0
partly-cloudy-day,36,0
clear-day,21,0
clear-night,34,0
clear-day,41,0
clear-day,30,0.00060
clear-night,15,0
partly-cloudy-day,39,0.0022
partly-cloudy-night,31,0
clear-night,34,0
clear-day,38,0
clear-night,46,0
partly-cloudy-night,62,0
clear-night,30,0
partly-cloudy-day,53,0.00010
clear-night,37,0
clear-day,25,0
clear-night,50,0
partly-cloudy-night,43,0.00010
clear-night,36,0
partly-cloudy-day,35,0.00020
clear-day,49,0.007
partly-cloudy-night,44,0.0066
partly-cloudy-night,50,0
partly-cloudy-night,37,0
cloudy,62,0.00010
partly-cloudy-day,26,0
partly-cloudy-night,37,0
clear-day,69,0
partly-cloudy-night,70,0.0011
clear-day,21,0
partly-cloudy-night,26,0
clear-night,64,0
cloudy,46,0.00010
clear-night,15,0
clear-night,32,0
clear-day,47,0.00010
clear-night,54,0
clear-night,38,0.004
partly-cloudy-day,65,0.00050
clear-day,55,0
clear-night,48,0
clear-night,54,0
cloudy,18,0
clear-night,34,0
clear-night,28,0
partly-cloudy-night,51,0
clear-night,41,0
partly-cloudy-day,55,0.00090
clear-day,37,0.0195
partly-cloudy-night,58,0.004
partly-cloudy-night,60,0.0061
clear-day,37,0
partly-cloudy-day,72,0.00010
clear-night,59,0.0012
clear-night,46,0
partly-cloudy-day,41,0.0146
partly-cloudy-night,60,0
partly-cloudy-night,48,0.0065
clear-night,40,0
clear-day,38,0
clear-day,57,0
clear-day,15,0
cloudy,34,0.00010
clear-day,30,0
partly-cloudy-night,38,0.00020
partly-cloudy-day,30,0.0068
partly-cloudy-day,52,0
fog,31,0.003
partly-cloudy-night,38,0
clear-night,46,0
clear-night,47,0
clear-day,52,0
partly-cloudy-night,35,0
clear-day,41,0.00080
partly-cloudy-day,33,0.0031
clear-night,40,0
clear-night,21,0
clear-day,50,0.00020
partly-cloudy-night,59,0
clear-night,16,0
partly-cloudy-night,38,0
clear-night,69,0
clear-night,69,0
fog,40,0
rain,35,0.0933
rain,42,0.1516
partly-cloudy-night,44,0.0025
clear-night,35,0.00030
clear-night,61,0
clear-night,19,0.0015
clear-day,46,0.0019
cloudy,39,0.0205
partly-cloudy-night,61,0
clear-day,13,0
clear-night,52,0.00090
partly-cloudy-night,36,0
clear-night,19,0
clear-night,32,0
partly-cloudy-night,11,0
clear-day,33,0.00010
partly-cloudy-night,34,0
cloudy,44,0
clear-day,73,0
clear-day,46,0.00040
clear-night,55,0
clear-day,35,0
partly-cloudy-night,45,0
clear-day,27,0
partly-cloudy-day,18,0
partly-cloudy-day,50,0.0013
partly-cloudy-night,58,0.0013
clear-night,48,0
partly-cloudy-night,43,0
partly-cloudy-day,43,0.00050
partly-cloudy-day,22,0.00070
partly-cloudy-night,49,0
clear-night,44,0
partly-cloudy-night,39,0.0036
clear-day,33,0.00020
partly-cloudy-day,33,0.0026
partly-cloudy-night,39,0
partly-cloudy-day,43,0.00040
clear-day,34,0.00020
clear-day,35,0
clear-day,46,0
partly-cloudy-night,65,0
cloudy,36,0.0191
partly-cloudy-day,66,0
partly-cloudy-day,45,0.00010
partly-cloudy-day,68,0
clear-day,15,0.0015
clear-night,43,0
clear-night,41,0
partly-cloudy-night,46,0
clear-day,4,0
clear-night,46,0.00010
partly-cloudy-night,61,0
cloudy,26,0
clear-day,53,0
partly-cloudy-night,72,0.00040
partly-cloudy-day,48,0.00010
clear-night,52,0
partly-cloudy-night,44,0.00010
partly-cloudy-night,41,0.00080
clear-day,48,0
clear-day,76,0
partly-cloudy-day,32,0.0026
clear-day,6,0
clear-night,8,0
clear-night,35,0.00010
partly-cloudy-day,45,0
partly-cloudy-night,40,0.0024
partly-cloudy-night,34,0.023
clear-day,25,0
clear-night,52,0
fog,57,0.0036
clear-night,50,0
partly-cloudy-night,43,0.00050
clear-night,40,0
partly-cloudy-night,17,0
partly-cloudy-night,25,0.00010
clear-day,69,0
clear-day,27,0
clear-night,16,0
clear-night,38,0
partly-cloudy-day,59,0.0027
partly-cloudy-day,70,0
clear-night,39,0
partly-cloudy-day,55,0.00090
clear-night,38,0
partly-cloudy-night,52,0.0077
clear-day,51,0
clear-night,53,0
clear-day,35,0.00070
partly-cloudy-night,52,0.00010
partly-cloudy-day,46,0.00060
clear-night,55,0
clear-night,36,0
partly-cloudy-night,47,0.0026
clear-day,43,0
partly-cloudy-night,36,0
clear-day,37,0
clear-night,49,0.00010
clear-night,41,0
clear-day,45,0
clear-night,41,0.00070
clear-night,46,0.00040
partly-cloudy-day,63,0
clear-night,25,0
clear-night,35,0
clear-day,50,0.00030
partly-cloudy-day,62,0.00060
partly-cloudy-day,20,0.00090
partly-cloudy-day,71,0
clear-night,37,0
clear-night,23,0
cloudy,30,0
clear-night,26,0
clear-day,35,0
partly-cloudy-night,46,0
partly-cloudy-night,34,0
clear-day,32,0
clear-night,55,0
clear-night,20,0
clear-night,11,0
clear-day,68,0
partly-cloudy-day,45,0
partly-cloudy-night,40,0
partly-cloudy-night,44,0.00020
partly-cloudy-night,35,0.00010
clear-day,19,0
partly-cloudy-night,29,0
clear-night,40,0.00010
clear-day,44,0
clear-night,45,0
clear-night,52,0
partly-cloudy-night,49,0.0016
partly-cloudy-day,47,0.0091
partly-cloudy-day,45,0.00040
clear-night,49,0
clear-night,32,0
partly-cloudy-day,70,0
clear-day,36,0.00010
clear-night,42,0
clear-night,39,0
clear-night,51,0
clear-night,35,0.00020
clear-night,53,0.00020
clear-night,49,0
clear-day,43,0.00020
clear-day,65,0
partly-cloudy-night,34,0.00020
partly-cloudy-day,33,0.0065
clear-night,9,0.00030
partly-cloudy-day,34,0.0013
partly-cloudy-night,30,0
partly-cloudy-night,68,0
clear-day,29,0.00020
clear-day,63,0
fog,39,0
clear-night,25,0
partly-cloudy-night,45,0
cloudy,36,0.0029
partly-cloudy-day,76,0
clear-day,44,0
clear-day,21,0
partly-cloudy-night,34,0
clear-night,32,0
clear-night,34,0
clear-night,50,0.00010
clear-day,11,0.00090
clear-day,69,0.0036
rain,40,0.1318
clear-day,26,0.00040
partly-cloudy-night,50,0.00020
clear-day,56,0
clear-night,58,0
partly-cloudy-night,34,0
partly-cloudy-day,80,0.0021
partly-cloudy-night,43,0
partly-cloudy-day,52,0.00010
cloudy,51,0.0161
clear-day,47,0
partly-cloudy-night,37,0
cloudy,35,0.00040
partly-cloudy-day,46,0.00050
clear-day,8,0
partly-cloudy-day,60,0.00020
clear-night,37,0
clear-night,55,0
clear-night,52,0
clear-night,40,0
partly-cloudy-night,25,0
partly-cloudy-night,39,0.00010
rain,51,0.0396
clear-night,45,0
clear-day,64,0
partly-cloudy-night,67,0
partly-cloudy-day,65,0
clear-night,46,0.00070
clear-night,21,0
clear-night,46,0
clear-day,30,0
clear-night,18,0
partly-cloudy-night,59,0.00050
partly-cloudy-day,49,0
clear-night,27,0
rain,57,0.1472
clear-day,25,0
partly-cloudy-day,42,0
clear-night,43,0.00010
cloudy,68,0
partly-cloudy-day,48,0
partly-cloudy-night,40,0
clear-night,45,0.00020
clear-day,17,0
partly-cloudy-night,72,0.00080
partly-cloudy-night,48,0.0014
clear-night,34,0.00010
partly-cloudy-night,42,0
rain,41,0.0902
partly-cloudy-day,52,0.00010
rain,49,0.0286
partly-cloudy-night,25,0
clear-night,5,0
partly-cloudy-day,72,0
clear-night,57,0
clear-day,78,0
clear-day,49,0.00040
partly-cloudy-day,37,0.00020
clear-night,36,0
clear-night,49,0
clear-night,51,0
clear-night,37,0
partly-cloudy-day,47,0.00050
partly-cloudy-night,70,0
clear-night,21,0
cloudy,43,0.00010
clear-day,61,0.00060
cloudy,57,0.00010
partly-cloudy-night,44,0.00010
clear-day,47,0
partly-cloudy-night,51,0
partly-cloudy-day,19,0
clear-night,28,0
clear-day,36,0.00020
clear-night,39,0
clear-night,74,0
clear-night,59,0
clear-night,41,0.00010
clear-night,48,0
clear-day,36,0.0033
clear-day,19,0
clear-night,40,0
partly-cloudy-night,34,0.00020
clear-day,68,0
partly-cloudy-night,61,0.00010
cloudy,43,0.00030
cloudy,41,0
clear-day,50,0
clear-night,58,0
partly-cloudy-night,38,0
clear-day,37,0
clear-night,68,0
partly-cloudy-night,17,0
partly-cloudy-night,53,0
partly-cloudy-night,47,0
partly-cloudy-day,57,0.0025
clear-night,28,0
clear-night,59,0
cloudy,59,0
partly-cloudy-day,46,0.0021
clear-night,34,0
clear-night,63,0.00030
clear-day,47,0
partly-cloudy-day,51,0.00040
clear-night,28,0
clear-night,22,0
partly-cloudy-day,68,0
partly-cloudy-day,43,0
partly-cloudy-day,65,0
partly-cloudy-day,52,0
clear-day,29,0
clear-night,18,0
partly-cloudy-night,42,0
clear-day,76,0
clear-night,16,0
clear-day,36,0
clear-day,34,0
clear-night,54,0
partly-cloudy-night,26,0
clear-day,70,0
partly-cloudy-night,22,0.00010
partly-cloudy-day,26,0.00010
clear-night,34,0
clear-day,59,0
partly-cloudy-day,26,0
partly-cloudy-night,61,0.0012
clear-night,42,0
partly-cloudy-night,36,0
clear-night,51,0
partly-cloudy-night,34,0.0027
partly-cloudy-night,23,0.0022
clear-night,52,0
partly-cloudy-day,25,0
clear-day,23,0
partly-cloudy-night,47,0.00010
partly-cloudy-night,65,0
clear-day,41,0
partly-cloudy-night,34,0.00060
clear-night,48,0
clear-night,32,0
partly-cloudy-day,38,0
partly-cloudy-day,45,0.0036
clear-night,20,0
clear-day,17,0
partly-cloudy-night,74,0.00060
clear-night,37,0
clear-night,30,0
clear-night,13,0
clear-night,48,0
clear-night,67,0
partly-cloudy-day,46,0
partly-cloudy-night,21,0
clear-night,31,0.00090
clear-day,72,0
clear-night,72,0
partly-cloudy-night,47,0.0037
clear-night,30,0
cloudy,53,0
partly-cloudy-day,34,0
clear-day,27,0
clear-night,13,0
clear-day,36,0.0022
clear-day,38,0.00010
clear-night,65,0
clear-night,22,0
clear-day,25,0
partly-cloudy-day,72,0.00090
clear-day,40,0
clear-night,20,0
partly-cloudy-day,64,0.0015
clear-night,38,0
clear-night,19,0
clear-day,63,0
clear-day,54,0
clear-night,28,0
partly-cloudy-day,42,0.0083
partly-cloudy-night,51,0.0086
partly-cloudy-day,42,0
partly-cloudy-night,38,0
partly-cloudy-day,62,0.00030
clear-night,41,0.00020
clear-day,57,0
clear-night,15,0
clear-day,29,0
clear-night,48,0
partly-cloudy-night,36,0
clear-night,13,0
clear-night,50,0
clear-day,56,0
partly-cloudy-night,74,0.00040
clear-night,53,0
clear-day,72,0
clear-night,43,0
partly-cloudy-night,31,0.00050
clear-night,53,0
clear-day,40,0.00010
clear-night,53,0
cloudy,34,0.00010
clear-day,36,0.001
clear-day,14,0.0014
clear-day,69,0.00090
clear-night,68,0
clear-night,23,0
partly-cloudy-night,27,0
partly-cloudy-day,38,0
partly-cloudy-night,69,0.0017
clear-day,59,0
clear-night,36,0
clear-night,40,0.00010
snow,23,0.0191
clear-day,51,0
partly-cloudy-day,42,0.0013
partly-cloudy-day,69,0
partly-cloudy-night,67,0
clear-night,18,0
partly-cloudy-night,31,0.002
clear-night,19,0
partly-cloudy-night,38,0
clear-day,39,0
partly-cloudy-day,26,0
partly-cloudy-day,71,0
clear-day,68,0
rain,57,0.065
cloudy,71,0
clear-night,7,0
partly-cloudy-night,42,0.00030
partly-cloudy-night,34,0
partly-cloudy-day,57,0.0233
clear-day,38,0.0025
clear-day,24,0
clear-night,41,0
clear-night,48,0
clear-night,39,0.00020
rain,41,0.072
clear-night,59,0
partly-cloudy-night,55,0
partly-cloudy-day,31,0
clear-night,26,0.0014
partly-cloudy-night,57,0
partly-cloudy-day,39,0
clear-night,66,0
cloudy,37,0.0017
clear-night,31,0.00030
partly-cloudy-night,48,0.0175
clear-day,54,0
rain,64,0.2382
clear-day,18,0.00010
clear-day,38,0.0013
clear-day,42,0
clear-day,43,0
partly-cloudy-day,63,0
clear-night,20,0
clear-night,32,0
partly-cloudy-night,26,0
partly-cloudy-night,48,0.0178
clear-day,46,0.00040
partly-cloudy-day,67,0
clear-day,51,0
partly-cloudy-night,43,0
partly-cloudy-day,64,0.00030
rain,64,0.1249
clear-night,16,0
clear-day,56,0
clear-night,67,0
clear-night,36,0
cloudy,58,0.0218
partly-cloudy-night,52,0
partly-cloudy-night,51,0.00010
partly-cloudy-night,59,0
partly-cloudy-day,44,0.00080
clear-night,16,0
clear-night,25,0
cloudy,44,0.00020
partly-cloudy-day,39,0
clear-day,18,0
clear-night,64,0
partly-cloudy-day,52,0.0033
clear-day,76,0
clear-day,44,0
clear-night,30,0
partly-cloudy-night,60,0
clear-night,17,0
rain,37,0.0382
clear-night,35,0
partly-cloudy-day,40,0
clear-day,52,0
partly-cloudy-day,47,0
clear-night,11,0
clear-day,74,0
clear-night,43,0
clear-day,78,0
clear-day,66,0.0017
rain,40,0.0288
clear-day,37,0.00040
partly-cloudy-night,27,0
clear-day,16,0
clear-night,48,0
partly-cloudy-night,49,0
clear-night,24,0
clear-day,34,0
partly-cloudy-night,25,0.0019
clear-night,25,0
clear-night,55,0.0011
partly-cloudy-night,76,0
clear-day,24,0
partly-cloudy-day,57,0.0116
clear-night,63,0
clear-day,49,0
clear-night,34,0
clear-night,62,0
partly-cloudy-night,39,0.00030
clear-night,30,0
clear-day,40,0
partly-cloudy-night,53,0.00020
clear-day,42,0
partly-cloudy-night,49,0.00010
partly-cloudy-night,36,0.0043
clear-night,51,0
partly-cloudy-night,63,0.00010
partly-cloudy-day,55,0
partly-cloudy-day,30,0.0028
clear-night,19,0.0015
partly-cloudy-day,43,0
clear-night,56,0
clear-night,58,0
partly-cloudy-night,62,0.00020
clear-night,53,0
partly-cloudy-night,40,0.00010
clear-night,10,0
partly-cloudy-day,37,0.0111
rain,72,0.0056
partly-cloudy-night,34,0
partly-cloudy-night,32,0.00050
clear-night,41,0
partly-cloudy-night,35,0
partly-cloudy-night,50,0
clear-night,41,0
clear-day,37,0.0019
clear-night,31,0
partly-cloudy-night,63,0
partly-cloudy-night,36,0
partly-cloudy-night,42,0
clear-night,40,0
partly-cloudy-night,30,0.0023
rain,46,0.0325
partly-cloudy-night,52,0
clear-day,26,0
partly-cloudy-night,36,0
clear-day,79,0
clear-night,65,0
partly-cloudy-night,49,0.00010
partly-cloudy-day,39,0.00010
clear-day,64,0
clear-day,67,0.00020
clear-night,53,0
clear-night,75,0
clear-day,54,0
clear-night,38,0
clear-night,53,0
partly-cloudy-night,30,0.0055
clear-night,11,0
partly-cloudy-night,60,0.011
partly-cloudy-night,44,0.00020
partly-cloudy-night,58,0.0023
clear-night,57,0
clear-day,35,0.0109
cloudy,26,0
clear-night,43,0
clear-day,67,0.0028
partly-cloudy-day,68,0
clear-night,61,0
clear-night,22,0
partly-cloudy-day,47,0
clear-day,71,0
clear-day,41,0
partly-cloudy-day,72,0
partly-cloudy-night,40,0.00090
clear-day,13,0.00010
partly-cloudy-night,16,0
clear-night,34,0
partly-cloudy-day,56,0
clear-night,14,0
partly-cloudy-night,70,0
partly-cloudy-night,54,0
clear-night,51,0
rain,34,0.0707
clear-night,43,0.00040
clear-night,51,0
partly-cloudy-night,34,0
cloudy,19,0
fog,25,0.00070
fog,38,0
clear-night,68,0
partly-cloudy-night,61,0
clear-day,50,0
partly-cloudy-night,60,0
clear-night,14,0
snow,27,0.0114
clear-night,13,0.00040
clear-night,23,0
partly-cloudy-night,63,0
clear-night,24,0
partly-cloudy-day,42,0
partly-cloudy-day,45,0.0025
cloudy,56,0.0188
clear-night,18,0
clear-night,23,0
clear-night,34,0
clear-day,30,0
partly-cloudy-night,32,0.0014
clear-night,53,0.00010
partly-cloudy-night,35,0
clear-night,18,0
clear-night,28,0.00010
partly-cloudy-day,40,0
rain,39,0.026
clear-night,35,0
partly-cloudy-day,47,0.00030
partly-cloudy-night,38,0
clear-night,60,0
partly-cloudy-day,38,0.00010
clear-night,35,0
clear-day,43,0.0024
clear-night,33,0
partly-cloudy-night,36,0.00030
clear-day,40,0.00020
partly-cloudy-night,33,0
partly-cloudy-night,67,0
partly-cloudy-night,47,0
clear-day,14,0
clear-day,32,0.00030
clear-night,44,0
cloudy,44,0
clear-night,36,0
rain,40,0.0426
partly-cloudy-night,51,0.00010
clear-night,41,0.0032
clear-night,41,0
clear-night,45,0
clear-day,45,0
snow,33,0.0092
clear-night,26,0
partly-cloudy-night,40,0
clear-day,49,0
partly-cloudy-night,49,0
clear-day,30,0
clear-night,29,0
clear-night,24,0
clear-day,45,0.002
partly-cloudy-day,61,0
partly-cloudy-day,41,0.0114
partly-cloudy-day,52,0
clear-night,18,0
partly-cloudy-night,41,0
cloudy,35,0.0049
partly-cloudy-day,45,0
rain,57,0.0362
clear-night,26,0.0012
partly-cloudy-day,49,0.0089
partly-cloudy-day,64,0
partly-cloudy-night,66,0
clear-night,48,0.00020
cloudy,59,0
partly-cloudy-day,71,0
partly-cloudy-day,54,0.00010
rain,49,0.0693
clear-night,49,0
partly-cloudy-night,31,0.0029
clear-night,13,0
clear-day,69,0
clear-night,44,0.0035
clear-night,59,0
clear-day,17,0.00050
clear-day,77,0
partly-cloudy-night,28,0
clear-day,47,0
partly-cloudy-night,31,0.00010
clear-night,48,0
partly-cloudy-day,69,0
partly-cloudy-day,33,0
clear-day,41,0
clear-night,39,0
partly-cloudy-day,55,0
clear-night,56,0
partly-cloudy-day,42,0
clear-day,72,0
clear-night,73,0.0014
clear-night,51,0
rain,63,0.1711
clear-night,44,0
clear-day,20,0
snow,33,0.2005
clear-night,60,0
clear-night,22,0
partly-cloudy-day,58,0
partly-cloudy-night,66,0
clear-night,57,0
clear-day,42,0
partly-cloudy-day,21,0
clear-night,38,0
clear-day,77,0
clear-day,39,0.00010
clear-night,71,0
clear-day,27,0.0012
clear-night,54,0
clear-night,14,0
clear-day,41,0
clear-day,43,0.0079
clear-day,49,0
clear-day,15,0
cloudy,29,0
clear-day,56,0
clear-day,57,0
partly-cloudy-night,42,0.0013
cloudy,39,0.0012
partly-cloudy-night,48,0
partly-cloudy-night,33,0
clear-night,69,0
clear-night,46,0
partly-cloudy-night,39,0.00020
clear-day,66,0
partly-cloudy-night,37,0
partly-cloudy-day,46,0.00050
clear-night,39,0
clear-day,77,0
cloudy,53,0
clear-night,44,0
partly-cloudy-day,70,0
clear-night,53,0
partly-cloudy-day,47,0
clear-night,39,0.00010
clear-day,71,0
partly-cloudy-day,36,0.0056
clear-night,41,0.00050
partly-cloudy-night,72,0.00090
partly-cloudy-night,68,0
clear-night,37,0
clear-day,28,0
clear-day,66,0
clear-night,35,0
clear-night,48,0
clear-night,47,0
clear-day,30,0
fog,46,0.0023
partly-cloudy-night,34,0
clear-night,25,0
rain,64,0.0521
cloudy,57,0
clear-night,33,0
partly-cloudy-night,46,0
clear-night,8,0
clear-night,33,0
clear-night,57,0
clear-day,33,0
clear-night,64,0
partly-cloudy-day,70,0
partly-cloudy-night,54,0.0027
partly-cloudy-day,49,0
clear-night,31,0
partly-cloudy-day,44,0.00020
clear-night,33,0
clear-day,65,0.0021
clear-night,28,0
clear-night,47,0
clear-night,25,0
partly-cloudy-night,24,0.0015
clear-day,43,0
clear-night,57,0.00010
clear-day,14,0
partly-cloudy-night,29,0
clear-day,62,0
partly-cloudy-day,54,0
clear-night,45,0
clear-night,20,0
clear-day,32,0
clear-night,55,0
partly-cloudy-day,34,0.0031
partly-cloudy-day,28,0.0022
clear-night,20,0
clear-day,76,0
partly-cloudy-day,40,0.0012
partly-cloudy-night,35,0
partly-cloudy-night,37,0.00020
clear-night,40,0.00010
clear-night,10,0.00030
clear-night,7,0
partly-cloudy-day,54,0
cloudy,30,0
clear-night,11,0
rain,61,0.0293
partly-cloudy-night,45,0
clear-night,7,0
clear-day,51,0.00040
clear-night,16,0
clear-day,12,0
clear-day,9,0
partly-cloudy-night,68,0
partly-cloudy-night,43,0.00020
partly-cloudy-night,56,0.024
clear-day,34,0
fog,41,0
clear-night,36,0
clear-night,37,0
clear-night,15,0
clear-night,17,0
clear-night,37,0
partly-cloudy-day,55,0.00010
clear-night,59,0
partly-cloudy-day,34,0
partly-cloudy-day,47,0.0019
clear-day,54,0
partly-cloudy-night,52,0.0036
partly-cloudy-day,67,0
partly-cloudy-day,59,0.00020
clear-day,35,0.0013
partly-cloudy-day,40,0
clear-night,28,0
clear-day,34,0
partly-cloudy-night,58,0
clear-day,66,0
partly-cloudy-night,50,0.0025
clear-day,41,0
clear-day,45,0
clear-day,23,0
clear-night,43,0
clear-day,43,0
clear-day,65,0
partly-cloudy-day,44,0
clear-night,49,0
partly-cloudy-night,23,0.00010
partly-cloudy-night,64,0.00070
clear-night,59,0.0157
clear-day,40,0
partly-cloudy-night,56,0.0051
clear-day,50,0.00010
partly-cloudy-night,34,0.0019
partly-cloudy-day,45,0
partly-cloudy-day,62,0.00050
clear-night,17,0.0014
clear-day,34,0
clear-day,47,0
clear-night,15,0
partly-cloudy-day,24,0.00010
clear-night,24,0.00010
clear-day,22,0
clear-night,36,0
partly-cloudy-night,33,0
